GDP_growth,Inflation,Fed_rate
-0.047588505908478851,-0.42498018240253632,0.14274902511400978
-1.0404561328484954,0.30022967032685344,1.4714229168861053
0.18531778152560929,0.024675335867359927,-0.47798278076431622
-0.5982011093936187,-0.27402849093501302,0.19320386947540236
-1.5342069999366352,0.2907723823546533,-0.56304621700401469
0.40499165217855815,-0.063757887271693292,-0.44479255032762222
0.0027656897503531841,-0.58777332756190681,-0.92201233742577404
-0.78135852596811706,0.40816104988894386,-0.50407234194178407
2.9789462522052972,0.13492372171829636,-1.4048326468059611
0.096055881617641115,0.18902598193560616,1.4107033676883223
-0.41117058055177069,0.16655192683477349,-0.22692078556632644
1.7312347130048586,-0.41852349804996525,-0.86853884580945184
-0.91462602997822828,0.29419714564108501,-0.83916067845842379
2.4799747024159737,-0.56949303014297881,1.045432443297571
-0.37115879530512252,0.20878234420970632,-0.12990988567565021
2.0558206382801383,0.53372611572908291,0.42882154890993762
0.75504032409842914,-0.56602414905413845,1.0737496939551452
-0.9821386629999056,1.0073781692340771,0.61118857729783205
-0.44308335592752046,0.46767525003368426,2.1056556569813871
-0.37894933947864828,0.022724884877280971,-2.0965102115122196
-2.3211894502715418,0.4840296611967938,-0.0228358044943473
-0.077550553280552492,0.25457967955238736,1.1730902587155025
-0.80428914806047258,0.3803142590952362,-0.72714964492210932
-1.2147787259052789,0.44741369497865868,-3.1773463577560719
-0.016392511197158122,0.23710896034455331,-2.8302270531116314
0.4806766371316824,-0.75547749301583078,-0.74878778946994728
1.8681205838587678,-0.56854941090382294,0.20015609926050359
0.65147678837748102,-0.66335914736043833,-1.4794069998225545
3.3772163647791631,-0.27190712305194431,0.18335933761877721
-0.49754348586730135,0.17417423704610502,0.54307027257544016
-0.56264351560558401,0.01904546699959031,-0.00081724034735231044
0.18040637966812945,0.59254211999394779,-0.12605028796582074
-0.5038529311035671,0.62192022026578275,-0.092514167158397775
1.7633058775636923,0.33786320458536068,0.27265894026903759
1.0390586620681539,-0.24090652815873881,-0.064701920586026418
-0.66497927176643667,0.4296341904362988,0.1388484364324416
-0.086053523141255361,-0.42003093034110517,-0.53456178329799009
2.3758902330945628,0.70181257144417231,0.41900015699279169
-0.79905307342001208,0.087324139298595504,0.023231074074919533
2.0915047658755377,-0.20966601100474591,0.89414120640763528
-0.32178349273796858,0.17881506182058171,-0.57753077376262496
-2.7587115445608141,0.35784452111549925,0.024814952696029735
0.92954964254736683,0.23752693355170074,0.22417905133612237
-1.1827432515984553,-0.50895287420691915,1.9211967755096513
-0.21075167858063448,0.044594100268616543,0.072046330146486426
-2.1450251382473891,-0.3726906220213273,-2.7071015226753836
-0.19833201070608997,0.25444640049663914,-1.5626407185973488
1.6343536577233713,0.82175333523614391,6.8459283879153396
0.72926035744193118,0.33866259744960203,0.93682755604448786
0.70361873524640706,-0.83735322339432017,0.23478991336020272
0.95751160408047498,-0.46271784490769186,-0.45410437369912771
-2.9684261767983138,-0.93243664351607869,-3.5643668284867562
-2.7113189169313561,-0.76698037351573234,2.2982215232002581
0.52553672237833027,-0.46446768225699575,0.34918660784863409
-2.3389876948129107,0.047896087082050176,-2.6041348941732512
1.5244313661535269,-0.076331787582440525,0.71036941284392352
1.6622162214628284,-0.27244778104801148,-0.04543048721633447
0.86831682931318976,-0.033958113897552433,1.1313868077162468
1.8204646232880064,-0.14411979367945715,0.77240216817195595
1.6469147328484448,-0.11263415806113386,0.34701479136238422
0.69887603173585422,0.33354627390664371,0.86887815367843402
0.023209796408702132,-0.14392085492826734,0.94823201619895059
-0.31891734477962608,-0.31374416885898704,0.77522186185365971
-0.53119158225507324,-0.14274673734218801,-2.0638919905328121
0.2964355462422037,0.093896675691189202,1.0363729499118315
-0.65805649929000398,-0.41925813229941911,-0.70123450423383726
1.1783329918541416,0.022719282478170344,1.0199564745740299
-0.33573775330068134,-0.30412960703543845,0.080776932524007083
0.31029698704823461,-0.31400007435482591,0.31420362888876374
-0.29641513268929187,-0.14159289792165497,-0.40967973289464599
-0.088074851170462765,-0.02039166392729963,0.33455703240306423
