GDP_growth,EN_growth,Employment_change,Inflation,InterestRate
0.41476590758890786,0.49063246491556262,-0.030952278486010114,0.50110277612393728,0.37954771218800332
-1.2449677689883456,-0.90678562284822606,0.022728421434143956,0.38482524236909765,-0.45045228781199675
0.53357326710217712,-0.6361848591577115,0.092463246620821171,1.0108818807341917,-0.79729756582434652
-1.1935786405058912,-3.5986052559613837,-0.30448487149523051,1.5435014665202731,2.5384197971457727
-0.16058299081776539,1.7629950138085368,-0.044357197214030399,1.0725282833429417,0.99242821342348919
-1.4265877778231226,0.77835545066481049,-0.47648383152001,1.0137172622004138,-3.3620967356024791
-0.59523730983242362,-0.61097327060961915,-0.74823787158393817,1.5473871737610321,-4.9442455358141899
-1.379030371079166,-1.5721024888527282,-1.3652113625023909,0.80980592488058556,-3.336824506125005
0.56343280937267959,-0.93475780187184465,-0.21998983467003858,0.0095878958534201253,-1.5094072117198238
1.4836111693502834,-0.21690453318434522,0.77912944716203525,1.0488456183877619,-0.67165622282510817
0.92889401845502284,0.073689397487465585,0.26835490180435623,0.89293362863152892,-0.49477791026949269
1.752402490498302,2.5280577174027847,0.53266742105585296,0.25478013721062065,0.52247033760064188
-0.075026375220311969,0.60548909898307479,-0.12358237936664845,-0.073153101101830043,-0.11105681811563706
-0.18514293713595445,0.28838702852732162,-0.24888412248580213,0.67227598808707689,-0.51385423177505007
0.29957209335161999,6.0509108468326449,0.1031582020726724,0.62131473397823467,0.17519884190550439
0.58211921492002039,-1.6398069775922717,0.28429714500612863,0.95176173248112628,0.7738067692554349
1.2923822091731967,-0.15235469614828584,0.20309544284814388,0.6977404945896627,0.39991801820755057
1.0142160262948765,1.0297173895998841,-0.061683835264883413,0.26314996213966008,-0.0069175538553358784
-0.85500372914124889,-0.99455243751056843,-0.022330238011309234,0.35403443348594976,0.046299503803108433
-0.21139329326744649,1.6522284040191508,0.28771275739223723,0.56977006599371038,0.65984004117743211
3.1741252537553413,0.42786181911996785,0.14426534673731253,0.96183813903727344,0.49696886394813378
